Win.Loss,avg_ally_champ_wr,avg_ally_champ_games,avg_ally_total_games,avg_ally_overall_wr,avg_ally_cs,avg_ally_kda,avg_enemy_champ_wr,avg_enemy_champ_games,avg_enemy_total_games,avg_enemy_overall_wr,avg_enemy_cs,avg_enemy_kda
loss,81.822,16.2,59.220000000000006,53.212,132.78,4.92439,42.6,15.8,125.8,52.4,184.45999999999998,2.3027
loss,28.6,6.4,146.6,44.0,151.51999999999998,2.8002999999999996,77.04400000000001,1.8,64.64,67.224,115.05999999999999,7.354350000000001
loss,26.6,1.6,65.2,53.8,152.54000000000002,2.2447399999999997,49.422000000000004,22.0,195.42000000000002,48.412,114.42,2.29298
win,58.2,52.2,133.4,52.8,147.22,2.6739279999999996,57.422000000000004,14.2,255.42,54.212,156.24,2.4477599999999997
win,46.4,20.0,183.4,50.2,144.92,2.3117799999999997,49.6,20.6,70.2,44.0,141.34,2.667686
win,68.8,9.0,51.2,48.0,142.14000000000001,2.6514,23.4,3.2,12.6,35.6,135.06,2.0660800000000004
win,62.2,60.2,252.6,52.2,144.6,2.7977999999999996,40.6,10.0,155.8,50.2,156.3,1.9930599999999998
win,65.822,14.2,52.220000000000006,49.212,136.3,3.6294399999999998,26.8,7.6,126.2,49.612,146.34,3.4450000000000003
win,65.0,95.2,194.6,46.012,166.57999999999998,1.99938,44.8,6.4,162.8,47.2,132.48,3.6235200000000005
loss,66.0,36.4,142.2,53.8,173.32,3.192652,61.4,29.6,164.4,52.4,168.82,3.149714
win,72.0,9.4,100.2,49.012,153.33999999999997,2.33328,39.0,63.0,161.4,47.6,163.58,2.24582
loss,41.644000000000005,18.2,96.64000000000001,50.624,82.25999999999999,2.30896,59.422000000000004,60.4,134.22,53.012,115.83999999999999,2.3076479999999995
loss,46.4,114.8,142.2,50.8,147.32,2.52728,51.84400000000001,101.4,188.04000000000002,50.624,71.76,2.669906
win,82.8,18.0,141.6,54.6,131.92000000000002,2.618836,42.2,33.8,144.6,54.6,150.96,2.8631800000000003
loss,54.8,27.0,152.2,51.4,158.86,1.9261799999999998,75.6,8.8,22.4,58.4,153.62,2.8090100000000002
win,42.0,44.6,247.6,48.8,152.4,1.8953,35.6,6.2,106.6,51.212,152.0,2.3925460000000003
win,73.4,15.6,172.2,47.2,144.0,2.9959579999999995,41.0,74.4,253.0,49.4,152.06,2.3795
loss,41.422000000000004,8.8,144.22,49.412,106.6,3.1742800000000004,57.444,22.6,255.24,50.824,106.1,2.6758800000000003
loss,51.2,17.4,168.0,49.612,155.52,2.3283,65.0,28.6,110.8,56.0,146.48,3.0611200000000003
loss,27.2,8.6,120.8,40.2,136.06,1.65002,54.0,44.2,176.2,43.2,159.1,1.84802
win,62.422000000000004,24.8,122.62,55.812,118.1,2.7302400000000002,52.0,59.4,256.8,50.6,135.48,2.60392
loss,48.0,9.0,91.2,40.8,143.92,2.494236,58.422000000000004,36.4,151.02,56.612,95.76,2.74622
loss,36.2,13.6,140.6,54.4,135.6,2.0219,57.6,121.2,276.0,52.0,159.06,2.52678
win,58.24400000000001,5.2,124.84,51.424,100.26,2.54968,63.822,10.4,117.62,51.012,149.94,3.12288
loss,54.622,45.6,176.62,52.212,115.7,2.9785899999999996,50.822,4.0,75.22,49.612,158.44,2.3194639999999995
loss,30.0,18.8,45.2,44.6,132.62,2.4345,51.0,17.4,139.4,50.012,156.74,2.3206599999999997
loss,42.2,80.2,111.0,42.8,197.04000000000002,3.317474,63.6,39.8,116.8,51.012,177.3,2.7907599999999997
win,59.644000000000005,13.2,173.64000000000001,56.424,113.78,2.5882599999999996,50.222,91.2,173.02,50.612,111.61999999999998,1.92162
loss,38.8,34.2,183.6,54.8,150.52,2.1329439999999997,64.2,23.4,51.8,55.8,142.14000000000001,2.49632
loss,44.6,37.8,191.8,48.4,155.94,2.3943,77.6,10.0,127.8,55.0,137.04000000000002,2.84378
loss,66.022,26.4,177.02,50.212,154.7,2.466984,60.422000000000004,13.6,180.42000000000002,55.812,145.5,2.8456599999999996
win,70.444,0.8,71.03999999999999,42.624,84.7,2.65916,50.6,18.8,32.8,40.2,104.83999999999999,2.3869
win,66.22200000000001,28.4,100.22,54.212,133.16,3.151924,51.4,54.4,103.6,46.4,131.6,2.38586
loss,56.222,31.4,108.02000000000001,50.412,155.56,2.61402,61.444,8.0,89.44000000000001,52.424,59.080000000000005,2.79464
win,59.0,22.8,253.4,54.6,136.32,3.22196,43.6,148.8,371.6,53.4,155.2,2.5394020000000004
win,66.6,1.8,23.8,41.812,139.04000000000002,4.40382,17.0,17.0,43.8,39.6,135.76,2.4733000000000005
loss,35.0,43.8,93.2,52.2,141.6,2.065154,62.6,61.6,127.6,51.4,158.76000000000002,2.881892
win,66.8,60.0,128.2,51.8,143.4,2.8371199999999996,38.0,17.0,102.0,49.412,144.7,2.60472
loss,46.8,25.4,65.6,51.0,156.94,3.554056,52.022000000000006,8.4,183.62,50.812,123.52000000000001,2.6266399999999996
loss,49.044000000000004,8.2,134.84,48.624,62.279999999999994,2.39936,72.8,5.0,116.4,49.4,155.22,3.41062
loss,36.4,10.4,160.0,46.2,157.62000000000003,2.29998,50.422000000000004,39.0,132.62,49.012,119.8,2.251578
loss,44.4,48.0,263.0,48.612,178.82,2.43321,51.6,89.6,178.6,52.6,153.26,3.08874
loss,67.4,19.0,121.2,53.2,157.76000000000002,2.571314,67.8,17.6,140.8,50.0,156.66,2.4442399999999997
win,100.0,1.0,23.6,40.8,167.0,3.89962,59.6,43.2,86.0,47.2,150.11999999999998,3.0644419999999997
win,77.0,48.4,153.0,56.212,164.94,4.212400000000001,59.4,42.8,227.4,56.6,150.07999999999998,3.649546
loss,10.0,2.4,16.2,48.636,97.4,0.9776399999999998,42.2,7.0,70.4,51.6,145.66000000000003,2.0056000000000003
win,50.6,22.4,105.8,43.4,136.12000000000003,3.30156,36.2,21.0,122.6,50.0,165.56,2.17808
loss,38.2,83.0,160.8,54.2,129.0,2.2175,52.0,49.6,100.6,52.0,155.43999999999997,2.5891
win,78.8,7.4,25.6,54.6,100.34,3.4349599999999993,38.0,42.6,77.8,48.6,117.5,2.25456
loss,20.0,1.4,12.6,51.224000000000004,162.1,1.3628,72.0,2.4,45.4,52.4,178.14000000000001,4.37227
win,50.4,10.0,90.0,52.2,146.12,2.05096,28.4,51.0,132.8,50.8,152.6,2.8045479999999996
loss,46.0,110.2,176.8,52.0,130.56,2.653656,53.0,46.0,148.2,55.2,148.57999999999998,2.9344
loss,32.6,52.4,160.4,45.6,133.72,2.0327200000000003,74.8,5.0,30.6,58.2,136.48000000000002,4.746492000000001
win,66.4,34.4,187.6,60.4,156.09999999999997,2.886082,44.2,53.6,246.2,48.8,153.78,2.2541800000000003
loss,55.4,20.4,95.2,50.2,138.08,2.5019599999999995,62.2,25.6,115.0,58.0,146.32,2.790038
win,79.2,6.2,40.0,60.6,124.71999999999998,3.760602,51.2,59.6,126.0,51.0,145.06,3.03142
loss,40.444,6.6,104.64000000000001,50.424,81.64,2.15188,68.0,15.0,157.8,59.6,151.78000000000003,4.984050000000001
win,73.8,6.6,65.6,53.412,181.85999999999999,2.9978000000000002,24.8,26.6,108.8,52.6,197.26,2.47394
loss,51.0,37.0,186.2,51.6,145.56,2.3605460000000003,61.2,21.8,147.6,51.4,147.7,3.139024
loss,44.422000000000004,21.8,110.62,45.212,105.64000000000001,2.4653400000000003,79.8,10.6,118.4,50.6,131.48,3.1517900000000005
win,62.644000000000005,11.8,95.04,51.224000000000004,111.08000000000001,3.1338,49.044000000000004,2.0,122.64000000000001,51.624,100.3,2.8310999999999997
loss,42.2,41.4,103.2,50.4,138.66000000000003,2.5666800000000003,61.4,16.6,55.2,54.6,144.23999999999998,3.1793799999999997
loss,48.4,23.0,115.6,49.6,152.2,2.1408600000000004,56.2,10.2,145.8,52.2,161.48,2.6982600000000003
loss,33.022000000000006,21.2,201.22,51.612,106.3,1.9484400000000002,45.8,14.0,120.4,48.8,151.76000000000002,2.3441
win,62.222,4.0,101.22,53.812,133.6,4.0994,51.2,11.2,92.0,54.612,151.07999999999998,2.38358
loss,45.022000000000006,12.2,157.02,50.212,108.5,2.3442600000000002,73.0,7.8,167.8,52.8,155.02,2.67599
loss,48.2,13.6,45.8,55.6,129.06,2.7585,59.6,23.6,124.6,49.4,138.98,3.06372
loss,36.2,7.8,102.2,55.6,153.58,2.29038,61.6,5.0,21.2,42.0,137.3,2.791088
loss,26.0,4.8,90.4,45.8,165.68,2.1184000000000003,49.8,19.2,104.0,44.8,154.8,2.5309599999999994
win,78.4,28.8,99.2,53.0,161.57999999999998,3.11968,55.6,11.0,22.2,55.4,159.95999999999998,3.1006860000000005
loss,34.8,20.2,110.4,49.612,128.34,1.7308420000000002,62.6,15.4,60.0,49.0,157.73999999999998,2.4416599999999997
loss,38.422000000000004,11.4,130.42000000000002,50.012,138.26,2.21012,63.0,73.4,311.0,52.2,152.16000000000003,2.9243360000000003
loss,36.0,33.6,83.8,48.0,139.82,2.47256,63.6,9.8,99.2,56.8,128.06,2.05732
win,69.2,5.2,79.4,49.2,139.04000000000002,3.7678200000000004,38.8,15.6,180.0,48.6,133.0,2.50704
win,68.022,21.4,78.42,50.024,105.24000000000001,2.619414,43.6,4.6,87.6,51.4,141.94,3.00766
loss,54.822,7.6,154.42000000000002,52.612,117.98000000000002,2.41498,54.2,17.6,178.0,49.0,145.04000000000002,3.240372
loss,51.6,55.6,160.8,54.4,159.68,2.4749399999999997,65.8,41.8,102.8,59.0,145.02000000000004,3.09319
loss,34.8,19.6,109.4,52.6,145.16,2.29282,61.0,9.4,127.8,51.4,155.54000000000002,5.70424
win,41.022000000000006,21.2,147.62,46.212,102.8,2.68062,52.422000000000004,10.6,135.02,48.012,113.78,1.9881819999999997
win,37.6,38.4,206.6,47.8,143.62,2.1594860000000002,24.4,6.2,94.6,49.4,134.07999999999998,1.86316
loss,58.4,40.0,164.0,53.8,169.76,2.5366600000000004,88.4,3.4,33.0,52.412,162.61999999999998,4.204898
win,70.6,4.6,25.6,47.2,167.85999999999999,5.675260000000001,21.4,4.0,85.0,48.4,157.38,1.885192
win,70.422,5.8,126.62,54.412,126.58,2.7034,56.0,15.0,157.6,49.4,169.79999999999998,2.604
win,39.4,37.6,210.0,49.4,134.82,2.40944,53.4,37.6,192.8,50.0,161.26,2.2062619999999997
win,65.0,42.2,80.0,54.8,157.6,2.7542,31.4,5.0,80.4,41.2,160.04000000000002,2.29454
loss,31.4,5.2,38.2,40.4,115.7,1.6864999999999999,53.0,9.0,52.2,49.6,135.18,1.6677659999999999
loss,34.2,79.6,290.0,51.612,143.18,1.7780840000000002,58.2,37.0,148.8,52.2,163.96,2.73006
loss,52.2,23.2,220.4,53.0,161.94,2.19014,61.2,97.4,175.8,54.4,163.36,2.593968
loss,31.6,14.8,83.0,45.0,157.5,2.43216,62.2,30.0,77.8,52.4,163.9,3.2225
win,53.6,89.4,184.6,52.6,158.57999999999998,3.0056,52.8,73.0,179.2,53.2,139.95999999999998,2.52708
loss,39.4,47.2,100.0,51.012,149.11999999999998,2.0387,59.4,36.0,143.8,47.4,163.52000000000004,2.37452
win,56.6,4.8,66.6,52.6,146.32,2.7524399999999996,54.6,50.8,226.6,48.2,160.98,2.5335799999999997
win,57.8,38.6,136.2,52.2,157.88,2.28186,59.0,7.0,141.2,50.4,133.8,3.25388
win,55.8,49.8,146.8,53.6,158.77999999999997,2.6504400000000006,58.6,14.8,130.8,50.8,144.85999999999999,2.7578199999999997
loss,8.0,2.4,35.6,37.6,189.06,1.6651699999999998,61.822,16.8,100.22,53.212,115.3,2.20104
win,84.8,36.4,133.8,55.812,162.68,2.43002,38.6,27.2,229.0,53.6,165.84,2.87994
win,37.6,27.2,116.6,51.412,158.66000000000003,2.12772,56.222,60.0,299.62,51.812,119.16000000000001,2.54516
loss,39.6,14.4,147.6,50.0,141.34,2.077028,64.4,42.2,269.8,52.0,147.54000000000002,2.6778399999999998
loss,16.4,5.8,93.8,44.012,105.16,0.77218,78.6,6.4,62.2,51.2,151.14,4.731465999999999
loss,25.4,25.2,132.6,44.212,125.8,1.5834800000000002,54.4,36.6,104.2,45.0,152.08,2.2431720000000004
loss,37.622,16.4,232.21999999999997,48.612,103.42,1.9029200000000004,70.244,3.8,104.24000000000001,50.824,121.02000000000001,4.2423
loss,30.2,9.6,70.8,50.4,130.84,1.7736,53.8,52.0,104.0,49.6,149.45999999999998,2.33796
loss,43.6,76.0,69.0,47.012,99.76,2.6434,74.0,37.4,56.0,52.412,131.26,2.70628
loss,31.8,42.2,200.0,50.2,137.12,2.22174,59.0,38.8,112.2,49.6,137.08,2.84532
loss,42.0,28.8,109.0,48.4,164.04000000000002,2.68458,58.0,39.4,141.8,54.0,152.21999999999997,2.8466
win,56.8,17.2,133.8,51.0,153.74,2.187962,49.6,60.4,247.2,49.6,143.7,2.1638599999999997
win,65.8,15.2,50.0,48.4,126.03999999999999,2.98623,47.4,19.6,145.6,47.0,158.0,3.03646
loss,63.822,32.4,104.42,49.812,117.46,2.626396,56.2,38.2,240.6,49.2,161.82,2.4647599999999996
loss,53.2,9.8,64.8,47.6,162.56,2.1781599999999997,58.2,78.2,196.0,50.4,133.61999999999998,2.6481399999999997
loss,60.622,29.4,119.22,57.812,117.97999999999999,2.7688499999999996,92.8,3.4,11.0,42.4,169.76,3.4512500000000004
win,50.822,53.0,127.22,47.812,107.55999999999999,2.48454,60.6,15.4,131.8,52.4,179.0,2.3907599999999998
win,36.222,8.2,113.22,47.612,84.04,2.1095800000000002,52.8,4.6,50.6,42.2,167.07999999999998,2.43374
win,54.2,62.2,182.2,55.2,151.82,2.7005199999999996,45.422000000000004,17.6,127.42,54.212,96.8,2.7268800000000004
win,62.6,137.2,141.8,54.212,152.74000000000004,4.077212,56.0,44.6,128.4,48.0,160.09999999999997,2.27984
win,31.444,4.4,102.84,52.224000000000004,114.35999999999999,2.2482599999999997,44.444,2.4,85.84,50.624,90.2,1.8181999999999998
loss,29.4,5.8,44.6,55.4,175.06,2.0966,50.8,81.8,198.2,50.4,163.57999999999998,2.52352
loss,65.822,5.6,220.82,50.812,115.31999999999998,2.75772,54.8,44.2,107.2,46.6,161.78,2.4348799999999997
win,62.0,27.8,46.6,56.2,121.82000000000001,4.183044,34.022000000000006,4.8,81.42,47.412,95.14,2.4922199999999997
win,70.6,21.8,23.4,50.812,151.1,2.55973,17.4,3.4,89.0,54.6,136.54,2.05234
loss,46.8,20.6,105.6,51.0,180.68,2.9057199999999996,34.422000000000004,2.2,64.22,52.212,108.46,2.56
loss,61.022000000000006,11.2,70.62,51.212,120.92,2.31372,80.444,1.2,82.24,55.424,88.76,2.64033
win,45.6,10.4,200.0,51.0,158.98,2.538284,49.022000000000006,4.6,50.62,57.812,132.95999999999998,4.63876
loss,16.6,2.2,12.0,60.812,138.66,2.03826,86.2,3.4,53.6,56.0,148.88,2.76634
win,54.8,36.4,76.4,51.0,124.67999999999999,2.1816400000000002,45.8,9.8,171.8,53.012,134.57999999999998,1.9398799999999998
win,84.8,3.6,37.4,50.0,170.32,2.38435,40.622,6.0,107.62,50.812,113.24000000000001,2.812598
loss,10.0,1.2,68.2,51.8,127.9,0.976,55.6,11.4,49.2,50.8,125.23999999999998,2.635408
loss,28.0,77.2,116.8,40.0,118.05999999999999,1.6932800000000001,70.6,9.2,138.0,52.2,98.67999999999999,2.94146
win,66.8,16.8,99.0,53.0,151.28,2.723982,47.222,4.0,66.02000000000001,45.624,166.42,2.484504
loss,46.2,32.4,190.6,51.2,150.9,2.6492999999999998,63.8,35.0,69.2,52.6,145.66,2.69402
win,69.2,54.4,171.2,46.412,156.92000000000002,1.8569600000000002,39.0,48.6,166.6,49.612,135.14,2.20058
loss,43.8,22.8,101.4,47.6,141.8,3.9165,68.0,12.0,156.6,52.4,158.82,2.91738
loss,47.622,11.2,81.22,55.612,117.91999999999999,2.3963799999999997,68.822,32.0,173.42000000000002,53.012,109.78,2.4476400000000003
loss,56.222,30.6,198.22,49.212,99.36,2.7721020000000003,48.822,50.0,138.62,55.812,151.82,2.494826
loss,16.6,3.4,140.4,53.012,124.51999999999998,1.83962,82.0,3.4,184.4,51.4,112.5,2.7571600000000003
win,76.0,3.4,25.2,60.812,171.94,2.82864,43.0,88.4,192.0,51.4,150.56,2.19734
loss,49.422000000000004,14.2,188.62,50.412,114.01999999999998,2.6618199999999996,57.0,29.2,200.0,52.0,164.92000000000002,2.7689639999999995
loss,38.4,30.0,145.4,50.412,155.78,2.03676,61.2,39.6,171.6,50.812,145.58,2.53904
loss,26.6,99.2,154.6,40.012,144.74,2.2250260000000006,73.4,20.2,183.2,51.2,160.57999999999998,2.7785040000000003
win,80.8,19.4,99.4,48.6,147.08,2.8682279999999998,53.6,31.6,166.8,53.8,151.44,2.32052
win,63.0,3.6,62.8,53.0,153.7,2.1075559999999998,36.6,10.0,133.0,55.4,169.42000000000002,2.072406
loss,26.8,14.2,100.4,44.6,130.28,2.241,49.0,84.4,228.0,47.412,140.78,2.60818
loss,38.022000000000006,8.2,69.82000000000001,54.012,128.28,2.1917400000000002,42.444,8.4,81.64,45.824,72.91999999999999,2.27494
win,70.822,22.6,107.42,57.412,129.06,2.03902,38.4,57.6,159.2,52.6,158.94,2.1150200000000003
win,63.4,13.4,182.2,56.2,162.16,2.70714,59.6,26.0,132.6,55.0,159.32,2.4204000000000003
loss,55.2,85.2,179.2,46.812,180.5,3.1161,66.0,20.8,61.2,56.4,169.88000000000002,2.968
loss,16.6,2.8,75.0,47.012,152.42000000000002,1.27034,76.6,2.8,37.0,42.8,187.32,6.96104
loss,20.0,3.2,65.0,53.8,158.34,2.15416,68.2,42.2,39.0,43.8,142.06,2.1022060000000002
win,50.0,15.6,90.4,48.0,150.32,2.473656,47.6,116.4,329.0,50.8,142.32,2.5687
loss,40.822,15.8,118.02000000000001,51.412,178.78,2.75384,79.8,31.4,128.2,56.2,181.64000000000001,3.2547399999999995
loss,39.6,11.4,116.0,49.0,131.09999999999997,2.77832,69.8,16.6,121.8,54.412,146.46,3.0170999999999997
win,47.4,43.6,175.2,47.2,158.85999999999999,2.6089,48.822,22.0,183.82,51.212,128.51999999999998,2.08579
loss,50.8,51.8,197.2,51.4,164.38000000000002,2.88298,61.4,8.0,105.0,51.4,131.8,2.1953820000000004
win,67.6,15.8,75.4,50.812,112.13999999999999,3.87506,50.4,23.2,127.6,50.8,158.38000000000002,2.8975999999999997
loss,27.6,12.6,105.8,45.012,173.06,1.75838,66.8,66.6,235.4,54.4,156.56,2.8453579999999996
win,68.0,23.6,24.6,61.8,128.82,3.6771599999999998,25.2,5.8,37.4,36.2,126.8,2.05698
loss,51.2,14.8,128.4,51.8,146.1,2.40728,57.2,31.4,116.8,47.4,144.23999999999998,2.6256340000000002
win,76.2,10.8,107.6,57.6,147.54,3.22562,42.8,49.2,117.8,55.8,144.54000000000002,2.427012
loss,43.2,9.2,47.6,57.6,142.5,2.48631,79.8,6.0,82.4,53.4,155.72,2.4028
win,49.8,132.0,288.8,50.0,146.3,2.67302,19.4,16.8,123.8,49.4,127.9,1.892202
win,82.6,25.0,76.6,56.0,139.76,5.507848,51.2,39.4,139.4,52.4,152.71999999999997,2.25034
loss,42.2,21.4,84.4,47.812,136.8,2.6645,71.8,98.2,275.4,49.0,144.92,2.649
win,67.0,49.8,70.2,50.212,168.70000000000002,2.3985,45.2,36.8,56.0,48.6,138.45999999999998,2.5105060000000003
loss,13.8,4.6,24.8,48.812,167.68,2.14496,51.6,20.4,70.4,45.2,165.18,2.8760600000000003
loss,55.0,95.2,233.8,53.0,140.57999999999998,2.4419999999999997,57.222,18.2,148.02,53.812,143.8,2.7552099999999995
win,90.4,6.2,182.6,47.6,192.26,2.8524000000000003,37.2,21.2,77.6,38.8,168.3,2.7175599999999998
win,48.8,9.6,111.8,47.4,176.78,2.79388,35.6,29.6,130.6,47.4,151.04000000000002,2.1837400000000002
loss,45.2,28.4,97.2,43.0,124.6,3.13112,49.6,70.6,147.0,50.6,162.28000000000003,2.36134
loss,53.4,72.0,173.6,48.2,117.40000000000002,3.02908,62.4,47.6,221.6,51.4,138.98000000000002,2.74166
win,87.4,16.4,46.4,58.0,156.7,3.1949199999999998,30.2,16.0,125.4,48.4,136.32,1.9682
win,95.0,2.6,52.8,68.0,170.56,5.377476000000001,34.8,32.6,101.2,50.6,146.83999999999997,1.8918199999999998
win,57.6,21.6,31.8,47.4,143.74,2.98442,9.4,6.0,64.6,50.6,129.54000000000002,1.80198
loss,26.0,48.2,76.4,43.6,139.74,1.9256799999999998,53.4,40.0,230.2,50.4,151.68,2.60669
loss,33.022000000000006,12.2,52.220000000000006,50.624,108.38,2.1638599999999997,65.22200000000001,3.6,80.22,51.612,123.28,3.02924
loss,51.2,38.6,206.0,53.2,130.92000000000002,2.25134,62.6,64.2,138.8,50.2,131.92000000000002,2.52578
loss,42.6,9.4,187.4,54.8,163.24,2.80178,59.0,8.0,85.0,53.8,144.74,2.2377
loss,28.0,6.2,100.0,41.8,174.42,2.08844,80.6,6.0,146.0,51.4,164.14000000000001,2.9062599999999996
loss,46.4,27.4,241.8,51.8,191.78,2.165596,50.8,40.6,127.0,51.8,164.35999999999999,2.2861599999999997
win,54.8,24.6,70.2,54.0,175.20000000000002,2.55517,39.6,40.2,159.2,49.8,192.23999999999998,2.0121
loss,44.4,45.0,124.6,56.8,151.08,2.440744,69.2,3.6,172.6,53.2,154.57999999999998,3.1315619999999997
loss,28.6,7.8,87.6,45.8,209.57999999999998,3.37958,66.0,48.0,106.6,50.0,181.09999999999997,2.749878
win,62.2,36.0,167.0,54.6,166.38000000000002,3.2179279999999997,42.622,58.0,282.02,51.012,151.28,2.15312
win,57.6,18.2,73.8,50.2,156.72,2.6264359999999995,21.0,10.4,116.8,50.2,141.84,2.0205
loss,58.8,42.4,58.8,55.8,163.14000000000001,3.890078,58.6,53.8,89.0,53.0,151.1,2.65616
loss,43.8,22.6,178.6,50.8,140.0,3.5447800000000003,58.4,74.6,109.8,55.4,148.16,3.39446
win,68.2,24.2,110.0,57.012,156.54000000000002,2.84586,40.8,36.0,179.2,49.8,144.66000000000003,2.2064399999999997
win,58.422000000000004,19.2,99.02000000000001,48.412,159.06,3.09452,46.222,17.2,216.01999999999998,46.012,121.08,2.44844
win,56.2,12.8,203.6,56.0,161.56,2.749666,32.2,48.4,110.4,51.4,139.54,2.0694600000000003
win,56.6,14.4,129.8,47.0,149.51999999999998,2.7172199999999997,26.6,5.8,84.0,34.2,137.02,2.13948
loss,26.8,26.0,83.8,50.0,129.38,1.8591000000000002,69.0,8.2,40.6,53.8,133.48,3.1540700000000004
loss,32.422000000000004,40.6,134.02,49.224000000000004,77.22,2.06288,56.2,46.4,179.2,48.8,146.61999999999998,2.60724
win,59.6,19.8,162.4,48.8,143.29999999999998,3.03456,14.4,34.2,107.6,47.624,148.74,1.53474
loss,31.6,48.6,184.2,44.2,151.7,1.83418,69.4,4.6,50.6,52.624,129.34,4.183596
win,53.422000000000004,2.2,100.62,60.012,112.84,2.2296,52.422000000000004,41.6,179.42000000000002,51.212,116.9,2.8411999999999997
win,55.2,58.8,211.8,55.2,142.16000000000003,2.4720799999999996,55.0,72.4,193.2,53.6,156.73999999999998,2.901896
win,58.6,28.6,61.4,54.6,133.3,2.2342400000000002,38.4,49.6,198.4,49.212,150.38,2.10522
win,76.8,8.4,50.8,50.8,155.83999999999997,2.61306,47.8,26.2,153.6,49.6,151.26000000000002,2.279698
win,58.2,54.6,169.0,56.0,163.06,3.199244,52.6,17.6,36.0,57.212,154.36,2.89834
loss,30.4,13.6,48.8,50.2,153.32,2.1903799999999998,78.2,19.2,120.2,52.0,153.14000000000001,2.856584
win,90.8,5.0,70.8,54.412,158.54000000000002,4.6217,32.622,52.2,102.22,50.824,104.9,2.69864
loss,38.222,40.6,179.62,48.012,123.31999999999998,2.399342,55.4,129.2,190.0,50.0,148.7,2.833014
win,78.4,15.4,64.6,45.412,149.88,2.92508,36.0,9.6,97.2,47.6,144.6,3.0480000000000005
loss,18.0,18.0,65.8,50.0,187.14000000000001,1.57334,51.6,76.0,171.8,56.8,170.95999999999998,3.36254
loss,38.4,7.6,120.2,49.2,185.1,1.978442,63.6,5.0,174.0,56.8,135.74,3.301240000000001
loss,36.0,77.4,122.8,47.0,167.28,1.67122,61.4,13.4,50.6,51.412,172.76,3.1637
win,47.8,29.0,113.6,53.6,145.94,2.3410599999999997,39.8,10.0,132.8,49.2,158.6,1.9668799999999997
loss,44.0,26.4,57.6,58.4,156.34,2.6906559999999997,72.6,28.2,85.6,58.2,172.48,2.6499800000000002
loss,54.8,29.6,93.0,52.8,132.14,2.08303,60.6,6.0,98.6,49.8,133.22,3.60918
win,63.822,65.4,131.02,51.812,112.88,2.75354,50.422000000000004,46.0,157.82,48.012,135.42,2.49498
win,69.2,21.6,114.2,49.0,182.62,2.0723599999999998,47.0,23.0,232.0,52.0,161.73999999999998,2.6264600000000002
win,43.2,39.0,147.6,51.4,169.32,2.51246,45.622,11.4,166.02,51.212,116.1,2.15722
win,44.422000000000004,62.8,172.82,48.612,115.56000000000002,2.53784,40.666,7.0,127.25999999999999,50.236000000000004,43.4,2.26768
win,85.0,2.2,32.8,60.2,153.0,2.79678,14.0,6.0,21.0,44.612,131.92000000000002,1.99146
win,47.422000000000004,52.8,140.62,53.412,115.58000000000001,2.5925200000000004,54.222,18.0,90.62,52.212,132.6,2.59172
loss,27.4,37.2,57.8,52.612,153.06,2.0906399999999996,71.4,45.8,192.6,51.8,165.29999999999998,2.8362060000000002
win,75.4,34.0,51.0,46.4,155.95999999999998,2.7715199999999998,44.0,34.2,41.6,50.6,146.26,2.971592
win,55.044000000000004,45.0,182.44,53.624,69.80000000000001,2.67154,36.822,11.4,114.02000000000001,47.224000000000004,113.22,2.34668
win,76.4,36.0,70.4,48.0,147.98000000000002,3.249512,4.2,3.8,79.2,46.2,159.26,1.9844199999999996
win,70.22200000000001,40.2,185.62,50.812,145.16000000000003,3.88373,31.6,7.8,136.0,49.212,153.67999999999998,2.31746
loss,32.0,31.6,83.4,56.2,160.6,1.8776239999999997,63.6,34.8,125.0,47.2,147.1,6.504532
win,59.2,4.2,83.2,49.6,182.85999999999999,1.546776,33.222,22.8,202.82,48.612,115.1,3.52368
win,64.0,36.2,167.8,54.212,150.82,2.5991,55.0,57.4,157.2,51.8,128.52,2.7207
win,59.8,51.6,186.2,48.0,136.83999999999997,2.729216,38.2,38.8,110.0,46.0,152.34,1.884506
