Win.Loss,Player1.name,Player1.champ.name,Player1.overall.wr,Player1.total.games,Player1.champ.games,Player1.champ.wr,Player1.cs,Player1.mastery,Player2.name,Player2.champ.name,Player2.overall.wr,Player2.total.games,Player2.champ.games,Player2.champ.wr,Player2.cs,Player2.mastery,Player3.name,Player3.champ.name,Player3.overall.wr,Player3.total.games,Player3.champ.games,Player3.champ.wr,Player3.cs,Player3.mastery,Player4.name,Player4.champ.name,Player4.overall.wr,Player4.total.games,Player4.champ.games,Player4.champ.wr,Player4.cs,Player4.mastery,Player5.name,Player5.champ.name,Player5.overall.wr,Player5.total.games,Player5.champ.games,Player5.champ.wr,Player5.cs,Player5.mastery,Player6.name,Player6.champ.name,Player6.overall.wr,Player6.total.games,Player6.champ.games,Player6.champ.wr,Player6.cs,Player6.mastery,Player7.name,Player7.champ.name,Player7.overall.wr,Player7.total.games,Player7.champ.games,Player7.champ.wr,Player7.cs,Player7.mastery,Player8.name,Player8.champ.name,Player8.overall.wr,Player8.total.games,Player8.champ.games,Player8.champ.wr,Player8.cs,Player8.mastery,Player9.name,Player9.champ.name,Player9.overall.wr,Player9.total.games,Player9.champ.games,Player9.champ.wr,Player9.cs,Player9.mastery,Player10.name,Player10.champ.name,Player10.overall.wr,Player10.total.games,Player10.champ.games,Player10.champ.wr,Player10.cs,Player10.mastery,Player1.kda,Player2.kda,Player3.kda,Player4.kda,Player5.kda,Player6.kda,Player7.kda,Player8.kda,Player9.kda,Player10.kda
win,1ShotRengar,rengar,51,116,72,56,182.9,739997,Diamond2Climb,xinzhao,63,8,7,57,173.6,382646,hyuniu,lux,37,19,9,33,209.6,433539,kyuhong,samira,46,41,6,33,182.5,15283,shishkabob97,pantheon,52,146,10,50,65.8,41129,Vinoming,chogath,50,698,13,62,169,84439,HueloTuCoochie,udyr,43,61,17,53,217.8,18516,Xue Hui Le Ma,talon,53,206,33,82,200.5,48081,JoshTheWalker,twitch,43,7,2,0,29,70,tidecallings,seraphine,51,424,147,50,43.4,199706,3.0472,2.0681,2.5761,2.0663,1.8947,1.5429,1.7346,4.71151,0.0000,2.3532
win,LilPuppyPrince,garen,50.72,139.16,0,51.75,0,0,Nathanaplayer,viego,53,316,57,56,193.5,311546,Potatosack101,lux,50.72,139.16,0,51.75,0,0,Joywillgivesucc,kaisa,53,58,13,62,199,15262,VrCrouq,brand,71,7,1,100,41,36976,YonkerMom,tryndamere,44,54,6,50,214,40417,THANKS YOU TOO,nunu,50.72,139.16,0,51.75,0,0,Natty Ohearn,yuumi,50.72,139.16,0,51.75,0,0,rpm express 2,missfortune,41,37,23,48,188.8,24507,Check Your Six,pyke,50.72,139.16,0,51.75,0,0,2.64,2.8187,2.64,2.41132,3.3370,1.5167,2.64,2.64,2.3169,2.64
win,Catch A Glimpse,mordekaiser,50.72,139.16,0,51.75,0,0,nigewangzi,hecarim,50,154,3,67,211.3,4851,K44LI,neeko,60,57,9,44,88,60241,DikinBause,twitch,56,25,6,67,216.7,4806,h3IIoCi,rakan,56,61,31,48,40.8,103967,Kavanduhir,renekton,49,271,7,57,174,4671,bag of wheatrice,nocturne,44,16,3,33,166,12433,I n k QAQ,galio,50.72,139.16,0,51.75,0,0,hotknife4,caitlyn,50.72,139.16,0,51.75,0,0,smoothydc1,sona,50,350,326,50,35.2,1401207,2.64,3.42107,1.8634,4.36165,3.8822,1.0344,2.3273,2.64,2.64,2.5139
win,SexyPanini,gangplank,50.72,0,1,100,181,53742,0Ignis Angelus0,kayn,33,9,1,100,147,134785,Fasuhove,katarina,50,52,16,56,216,66439,Tulz,sivir,50.72,139.16,0,51.75,0,0,wlamj,lux,53,272,174,56,132.4,141519,Fanatiq,zed,47,513,375,52,201.8,4104883,Rengar 1,rengar,50,347,133,52,166,512753,Go BOOM,yone,47,221,2,50,201.5,1728,Jedi Master Adus,ezreal,53,19,4,0,190.8,225109,star noire,morgana,48,27,2,0,18.5,158679,2.6790,2.1450,2.77146,2.64,2.1061,2.3084,2.0190,1.1045,2.3880,1.9205
win,Steady Man,renekton,49,209,12,50,223.2,135129,Dissolute Man,ekko,33,55,21,48,150.5,173167,Hkunnn,nasus,53,141,4,100,212.3,68183,iduidu,twitch,51,128,2,100,203,57310,UACF,lulu,67,6,2,100,19.5,51323,SnowBae,irelia,51,68,48,48,202.9,41941,BewareOfTheBeast,volibear,33,9,4,50,175.8,138807,HIdeNaga Kun,zed,44,66,21,43,191.2,140680,JanitorKled,xayah,51,268,2,0,174,59417,ManagerYuumi,brand,52,50,26,62,61.5,69149,2.8459,3.1292,2.5560,1.8755,5.0025,1.3861,2.0045,3.0693,1.6750,2.4952
win,GrogBoggler,sett,50.72,139.16,0,51.75,0,0,richkid88,hecarim,53,127,69,57,218.2,48541,Hanoozu,orianna,44,100,5,40,193.4,7668,hariboTFT,kaisa,50,117,22,64,169.9,19546,SnakeLaoMaFace,rell,50.72,139.16,0,51.75,0,0,Bákugo,elise,50.72,139.16,0,51.75,0,0,clenina,shyvana,64,22,12,67,173.7,16189,Mucudll,twistedfate,53,45,1,0,131,3343,WhiteStratos,missfortune,71,17,2,100,241.5,10553,Twixl,janna,69,16,8,100,22.9,84483,2.64,2.17100,3.00102,3.59106,2.64,2.64,3.1162,1.5770,3.21115,5.0316
loss,lyhme,gangplank,54,59,44,55,178.5,210553,TSej,sejuani,52,350,202,55,163.8,453516,Zany,ziggs,47,73,24,50,163.6,17002,fluffmonster,missfortune,45,91,31,45,185.8,91065,TTVjpccollins,seraphine,54,68,33,61,78,39187,WombTattoos,riven,59,106,4,25,179.3,23603,Poptart Raptor,amumu,56,66,21,76,144.2,59139,DegenerateXayah,orianna,50,155,1,100,182,31838,TheDillpickle2,draven,55,29,27,56,191.6,450984,Ruffnut,twitch,48,212,8,38,45.4,18848,1.9856,3.2750,2.4557,1.8961,2.4422,1.1460,2.7539,4.0030,1.7771,1.6866
loss,ForgottenK1ng,gwen,48,54,1,0,221,3370,IamDonghun,nocturne,61,33,24,50,210.5,219239,poqvvr,yasuo,50,259,83,55,229.6,50211,JaeTheJetPlane,caitlyn,51,235,23,57,181.3,160911,Ke3ner,swain,51,183,8,25,41.9,55266,VapeÑation,illaoi,50,359,33,55,176.5,29043,VirginiaKids,kayn,54,104,38,53,180,24461,IINFAMOUZ,ahri,53,190,2,0,159.5,19141,Nithera,kaisa,54,54,23,57,163.6,36106,OverEasy420,taric,49,246,239,49,39.8,862983,2.0060,3.5997,1.9572,2.6169,1.9240,1.5252,1.8675,1.7135,1.6386,2.7214
win,phantomerrr,akali,51,193,4,75,120.8,55596,100PercentRice,shyvana,56,41,1,100,250,26896,Heaven Rosé,yone,55,62,7,57,214.3,22212,DanZ3RO ,senna,48,87,3,67,167.7,39225,Yady,taric,43,7,3,67,32.7,2957,Caca Pringles,chogath,49,75,22,36,156.5,24778,Isshiki Iroha,nidalee,57,190,1,0,279,9112,Jamarius Bolsek,fizz,48,111,21,33,176.3,256095,ksiujwhsy,caitlyn,29,21,2,50,107.5,1912,Peperoni DogFart,thresh,46,71,16,31,33.9,298915,2.2140,3.0010,2.77109,2.7633,3.1303,2.2577,6.5060,2.0296,1.1940,2.4923
loss,TheAw3sumOne,nasus,63,19,2,50,149,147477,lyclittle pig,karthus,50,240,17,35,236.2,20180,Jonna Zed Gosu,yasuo,51,96,2,50,195.5,4121,castoronos24,senna,52,195,33,67,146.3,68767,ColbyEdith1,lux,53,267,16,31,35,72411,madromes,yone,60,30,18,61,241.2,27969,ineedsnack,kayn,71,7,2,100,197.5,160748,Lah700,anivia,63,63,35,69,186.1,155589,nxsyope,kaisa,42,92,46,50,221.7,40352,KingJuker,xerath,49,105,26,58,45.5,473557,2.1340,2.2865,0.5715,2.1360,1.5334,2.1658,3.6375,4.9961,3.5689,3.1753
win,EXGAR,trundle,54,175,2,100,275,26487,Bepis man wizard,udyr,60,144,136,60,180.6,124721,ChineseTofuuu,anivia,50.72,139.16,0,51.75,0,0,wanVNdoumeiyouma,lucian,34,29,18,33,188.7,19905,IrisBloor1,blitzcrank,50.72,139.16,0,51.75,0,0,Dyemo,illaoi,49,43,3,67,211.3,28586,Disubuhae,kayn,70,10,1,0,167,193,FastFox13,lux,50.72,139.16,0,51.75,0,0,BloodyEvilWarrio,xayah,51,113,10,60,239.1,101977,Dski23,rakan,51,80,1,0,32,14591,3.4335,2.2893,2.64,1.7876,2.64,1.0957,1.1570,2.64,2.12101,2.5000
loss,further beyønd,sylas,50.72,0,1,0,126,1101,TBEBrendan,graves,48,186,33,30,174.2,74566,tykwanzo,vex,48,99,2,50,189.5,3750,Rondontanman,nilah,50,329,6,33,175.7,28026,Hi Im Yamma,lux,48,269,35,43,47,180373,UNLEASHING IT,renekton,45,226,11,64,216.8,27096,HugoLaMenace954,hecarim,53,139,7,57,208.3,23469,Link brothers,malzahar,54,163,84,57,189.4,300537,GoonDecker,swain,49,474,39,64,164.4,201586,stevesdream,senna,46,198,90,53,39,317961,1.3170,1.7562,3.1380,2.3278,2.3133,1.6467,3.0879,2.8238,2.4266,3.1145
win,KennyBuckets,drmundo,50.72,139.16,0,51.75,0,0,HopeForOtakuS,lillia,56,135,40,65,168.2,33658,adhithya,qiyana,43,103,2,50,186.5,15983,H3atSc0re,twitch,50.72,139.16,0,51.75,0,0,LifeAngelKitten,lux,50,301,228,50,53.9,3864079,CUwUtiePie,ornn,53,189,2,50,175,9741,Snowayyy,vi,58,65,1,0,144,6137,Toph Beifung,taliyah,55,86,97,56,163.1,101291,Saveli,ashe,59,83,1,0,135,120789,prestigpysopsez2,brand,42,197,34,27,71.6,212135,2.64,2.7672,1.5570,2.64,2.0745,2.1270,1.1330,3.1259,1.3660,1.4654
win,iCthulhu,akshan,50.72,139.16,0,51.75,0,0,Koschei Soul,mordekaiser,50.72,0,1,100,114,23181,Got2beLEGIT,khazix,50.72,0,1,100,94,23181,QO224,ziggs,55,145,4,75,177.8,30324,Bremner35,sona,49,405,16,69,28.4,43068,Webewujamuti,garen,50,135,1,0,120,127,GabaRanks,evelynn,45,80,50,44,141.7,616057,KAHNN KARAH,naafiri,44,63,7,57,142,7314,Neutralizers,ezreal,50.72,139.16,0,51.75,0,0,EmilyySmokes,thresh,52,143,16,69,32.3,17076,2.64,2.2560,1.0010,3.2043,4.6731,1.2540,2.6978,1.7153,2.64,3.2018
win,Shrikeeee,kayle,48,80,1,100,197,17653,Twitched    O,leesin,49,308,2,100,180.5,325401,Jonathanpaco23,taliyah,38,8,67,57,165.9,65823,Milk CoCo,missfortune,48,185,215,50,194.3,204552,1v1MeInSF6,blitzcrank,48,130,4,25,47.5,28111,8chan,ornn,46,50,3,67,201,2552,Tap Can Bình,lillia,56,68,9,56,192.4,8396,Haoareu,orianna,58,107,25,32,201.2,86486,Laugh Only,jinx,60,35,1,0,251,27940,marcieeeee,nautilus,55,116,40,48,36.9,31717,1.8320,3.00115,2.4454,2.5580,1.6315,5.2373,4.7481,2.3941,2.33120,2.3617
win,rogenshire,garen,50.72,139.16,0,51.75,0,0,cr8zyguido,nocturne,50,181,89,48,186.7,513409,ThatsSo2000,sylas,49,338,113,57,139.1,122283,DuceProgetto,caitlyn,48,185,7,57,143.7,18953,envyholic,fiddlesticks,39,28,8,50,45.6,101279,175 equals 300,yorick,57,182,22,41,223.2,41181,Haze4days20,nunu,50.72,139.16,0,51.75,0,0,JNCLIVE,kassadin,50,646,8,63,192.3,6106,Glitcherias,missfortune,48,328,352,51,212.3,717506,HOTANDSEXYMAN,soraka,44,88,13,54,22.1,16955,2.64,2.2192,2.4393,1.9266,1.8441,0.6830,2.64,2.2775,3.1887,3.7404
win,jhin bots,yasuo,63,8,1,100,282,40681,tempdgbwohgdkdel,belveth,40,25,2,100,202.5,0,virgin122122,vex,68,44,19,74,182.8,15962,Fission n Fusion,caitlyn,48,172,10,70,184.2,141976,OneKingFourPawns,thresh,50,848,10,80,30.1,35049,CryingSnake,teemo,52,828,11,46,167,130561,rev0lve,shaco,48,178,51,47,171.3,870587,g4ysupportmain,ahri,44,87,5,0,130.8,158644,Dimension 6,missfortune,51,257,123,63,185,196090,Shinkoujin,leona,48,101,11,27,46.6,35019,2.80110,4.38130,3.5879,2.9562,2.1712,1.4440,3.1590,2.8562,2.6082,2.5530
win,2Passive2,mordekaiser,48,52,18,56,182.1,88604,Hewee06,skarner,73,30,9,78,148.2,18609,GTO Gaming ,fizz,51,70,1,100,155,32287,liludiivert,missfortune,57,90,30,67,188.6,100276,Pebblz,velkoz,50.72,0,2,100,42.5,296430,AKShadowKiller,tryndamere,49,621,34,59,232.6,33018,KillJoy215,diana,50,376,52,56,188.5,46773,mid accountt,cassiopeia,44,43,3,33,186.7,1204,My Pain,nilah,52,126,34,50,153.4,26042,Daxican,nautilus,45,137,81,44,45,135528,3.1976,3.9483,2.6740,2.4795,11.6775,1.8496,1.9771,1.7380,2.0796,2.9626
loss,huya HongLian,malphite,14,14,2,50,223.5,50066,WoodSmurfGG,shaco,49,178,53,53,169.6,211146,Buyaofan,leblanc,45,117,9,33,180.8,15591,MasterofNone1,samira,50,364,158,48,162.6,433555,Xeyukie,leona,50,56,1,0,47,15326,Çaptain Teemö,teemo,48,95,176,51,189.6,1442386,Jose de OwO,vi,50,358,39,49,162.9,136482,BigZaih,qiyana,51,516,384,53,161.2,1006894,SFJX Yrmt,draven,49,161,5,40,199.2,210442,ReformedAmericus,nautilus,56,85,1,100,45,7806,5.71100,2.6571,2.0571,1.9477,3.1420,1.8353,3.2960,3.2796,2.2692,2.1120
win,JAYMERKS,nasus,52,318,4,50,147.8,96502,SVT SCOUPS,rengar,33,21,1,100,197,81035,Sonicboom308,lux,45,53,13,39,157.5,172404,catantax,ashe,60,63,24,75,183.5,55891,xDEfiCIx,brand,51,92,3,100,108.7,187976,Evyl Hart,garen,43,21,4,25,211.3,293673,EyePatchedPsycho,briar,49,277,5,20,135,3871,Zeckyn,ekko,55,11,1,0,168,36149,Chaotic Hentai,caitlyn,41,74,1,0,193,70380,splind,alistar,50,98,12,58,35.3,84578,1.5238,1.8380,2.4865,4.5479,1.8953,1.5855,1.1358,2.25120,2.2970,4.1918
win,ChrisBeToast,chogath,49,225,17,53,187.4,32865,God lncarnate,udyr,47,59,20,65,199.7,13857,Coric0,syndra,54,365,30,60,135.5,20380,gecs,varus,57,46,5,80,208.4,23791,UndertimeSlopper,braum,63,16,5,80,27.8,47562,MAGN0,aatrox,44,133,39,67,202.6,37817,Lethal Zedder,briar,44,25,9,56,168.8,5320,RadDad32,annie,50,38,8,63,158.8,20860,ZaiWuYiRen,ezreal,51,114,16,44,196.8,29175,ChuckNorrisTeemo,teemo,48,298,77,43,63.8,585118,3.2782,2.3777,2.1241,2.88122,4.7316,1.8052,2.9099,3.0068,2.3391,2.0453
win,South2333,renekton,63,35,2,50,181.5,68644,FAKE iKUN,graves,49,132,62,53,233.9,117241,The Bang,twistedfate,52,231,6,67,137.5,10890,Sternbery,tristana,44,57,47,43,193.1,196868,Moonlight Facade,zilean,41,41,26,50,37,129642,partyhat2,sion,60,63,1,0,204,20681,cloudlord0321,leesin,49,402,21,33,119.2,23482,RiceAndKimchie,xerath,48,103,1,0,165,202,Garlic Ramen,caitlyn,53,30,9,56,231.4,33481,MarshyMelly,lux,46,108,29,59,28.9,275336,1.9360,2.5195,1.2150,1.3753,4.0512,1.1410,1.5161,2.88130,2.5286,2.1127
win,Anibashy,sion,56,9,5,60,247.6,6561,BountyFarmer,belveth,61,92,20,65,190.3,74818,MyNameIsSonGoku,viktor,60,80,36,64,196.3,145018,Boiling dumpling,ezreal,52,188,54,46,183.5,411223,Jarobi,brand,53,135,4,50,40.8,126440,BakeLord,singed,53,218,7,43,205.4,66437,AF0411,zed,49,74,5,60,197.6,429929,ScoobTV,xerath,55,107,21,48,138.2,44171,Papi Puerta,missfortune,51,341,232,58,187.9,667129,Stynnonav,kennen,42,19,5,0,13.6,1498,0.9824,2.3378,2.3771,2.0356,1.2628,2.2249,4.30106,2.6155,2.7091,0.8214
win,Spîtfire,malphite,58,89,25,76,154.4,83669,Dr DREAMER,graves,51,382,6,83,183.5,47917,CaillouxQc,diana,52,82,4,75,163.5,15366,ènd,draven,50.72,0,3,67,259,2312,Nelloooo,velkoz,78,18,18,78,51.4,132316,AutomaticDrop,fiora,30,10,9,33,143.9,2671,Bloodhouse,sylas,52,50,5,60,176.6,155400,coily,tristana,58,78,6,67,205.8,27280,srmstang,seraphine,27,11,2,0,139.5,1047,SirStud,lux,61,18,6,17,36.5,69950,2.4261,2.8993,2.8263,3.30127,2.4757,1.2357,3.5896,3.9190,0.8305,1.6925
win,guhmuhtruh 2,poppy,48,161,2,100,141.5,4435,Dahhn,jarvaniv,54,83,11,64,156.1,7687,Ushpuppy,ziggs,42,26,22,55,220.4,75766,MEAT39934,xayah,48,89,105,51,188,133071,Ninieyo,nautilus,51,59,1,100,33,18306,YPpaoWang,aatrox,56,81,53,60,195.1,196855,Ricaegari,vi,50.72,0,1,0,163,188,Grxy x,ahri,54,82,1,0,224,3453,toxic btw lol,vayne,50,445,85,46,177.4,506873,crustybones8,milio,44,16,3,33,15.7,8927,2.6955,4.1599,4.1280,2.5556,5.6720,1.8785,0.5440,1.1720,2.7288,3.6407
loss,ImRinzler,renekton,48,93,33,52,211.6,89954,Synilelaro,khazix,56,64,53,55,177.8,55901,iTzKlipZ,aurelionsol,43,144,5,40,169.4,6449,1011010101011011,ezreal,54,70,2,50,166,6097,drsneed,senna,53,32,13,62,16.9,35545,God of Clam Slam,tryndamere,50.72,0,1,100,273,1017,TheDonutGuy,leesin,59,76,2,100,200,122131,TwoHeavensAsOne,orianna,58,60,2,100,200.5,1845,TilTan,jhin,47,178,8,63,172.4,57146,xReaPer723,fiddlesticks,52,302,2,100,116.5,2677,2.5064,3.17113,2.2952,1.4655,3.3631,2.1490,1.8635,3.0940,3.5383,2.9385
loss,A Reformed Fuc,drmundo,50.72,139.16,0,51.75,0,0,TotinosPizzaRat,nocturne,57,63,8,88,150.4,47940,elriai,tryndamere,48,50,8,50,241.8,12144,Ninjja,lucian,48,114,4,50,195.8,220846,Helper T cell,thresh,50,18,1,100,31,18796,Aurumgo,camille,53,113,45,51,170.7,403978,xHmnGGx,yone,53,153,62,55,202.3,384363,XyoojDevil,malphite,52,701,2,50,71.5,121971,zhs,kaisa,51,322,156,51,211,321128,efbaby,senna,53,170,55,47,42.3,153907,2.64,4.1458,3.6078,2.8268,5.5050,2.3163,2.3365,2.4335,3.0087,2.8233
loss,Critta,aatrox,51,88,69,52,152.1,128810,ChipmunkDavy,graves,59,39,17,53,212.4,305085,ToadToucher,ahri,60,30,1,0,162,9231,BIG HOSS,vayne,48,165,3,0,156,109975,Remoonla,nami,52,87,103,55,15.4,623753,I am wzy,darius,56,50,50,60,209.8,307174,KleanJ,hecarim,52,330,152,61,198.9,101308,Bitcoin Future,malzahar,66,65,13,77,230.5,10714,imfkin1v9,kaisa,49,39,18,33,193.8,251074,Nutsy876,brand,56,128,34,53,45,343120,1.4859,2.9263,0.8010,1.5090,3.1112,3.6374,3.2678,3.5254,2.1073,1.8249
win,ChosenVict0r,gangplank,47,45,25,48,213.4,28924,Perkąholic,poppy,57,65,15,73,159.8,36363,NerfCtrl3,talon,51,43,26,50,158,26624,Mnine,swain,62,21,7,86,187.3,63675,Peach Drink,seraphine,44,27,1,100,49,93705,CreatorNemesis,renekton,51,100,60,50,208.3,290961,thereviewdemon,khazix,52,203,17,18,169.9,18130,Kurt1121,yasuo,51,602,88,52,232.5,900845,Tenta Penta,corki,44,192,4,0,107,34588,Outrageous Sins,renata,50.72,139.16,0,51.75,0,0,2.0148,3.4960,3.9583,3.8199,3.1320,1.8968,1.6768,1.6478,1.0433,2.64
win,AUDI R8 V10 ,ornn,46,26,6,33,135.2,8854,V1ncent 1,sylas,36,22,1,100,155,73563,TIMECLUB LZW,irelia,52,21,19,32,214.5,84383,6CarryY,ezreal,54,67,4,25,166.8,30309,RNG Ming 00,velkoz,60,20,1,100,20,10955,ROGUELINEAGEFAN1,gwen,41,22,1,0,191,4115,Kaleb Flushed,masteryi,32,19,1,0,111,8068,mofongo42,heimerdinger,56,117,3,33,89,11144,Tajj,zeri,66,62,1,0,220,6878,Hani Has no idea,morgana,48,122,5,0,30.4,190137,1.3027,3.8070,1.3756,1.8875,3.5050,1.8390,0.8340,1.5947,0.6730,1.1508
win,IvyDoomsDay,darius,60,5,3,67,158.3,7798,poliphria,shaco,50,28,13,54,170.5,132707,RCNoodless,neeko,67,6,6,67,137,39999,spektrr,jinx,40,15,2,50,190,211712,Miraak,thresh,48,124,2,50,32.5,50367,Cat Biting Me,sion,52,64,1,0,120,66514,Holsey,nunu,50.72,139.16,0,51.75,0,0,yippee gap,veigar,53,170,4,50,237.5,9429,TheMonkeyDidIt,ezreal,58,69,7,43,232.9,106830,Tinytony,renata,50.72,139.16,0,51.75,0,0,2.81110,3.8963,1.5828,3.33105,3.3620,0.6020,2.64,2.84110,3.1777,2.64
loss,BlackBeardAc3,urgot,44,9,2,50,134,3177,ZerosFanb0y,hecarim,50.72,0,2,50,308.5,19507,Póli,lucian,49,272,25,32,235.6,34272,Seefee,kaisa,54,220,11,9,173.6,104702,KanariHimawari,seraphine,43,106,7,43,56,95442,PlayOnTreadmill,ashe,44,16,7,43,170.7,30217,Akuze,nocturne,63,128,9,78,144.9,6737,5ev,lux,48,280,16,63,146.8,40494,Aposty,ezreal,57,67,6,50,159.7,18185,Hikikomuri,jarvaniv,49,98,2,100,64,12283,0.5705,2.73160,1.7175,1.6885,2.9030,2.1947,3.1268,2.5560,2.8463,4.3315
loss,Mystic Top,aatrox,49,77,25,60,184.8,200817,Joee rogan,khazix,54,240,2,0,152.5,992,akalifootjob,taliyah,56,149,145,57,211.2,222658,HotBokChoi,seraphine,45,73,2,0,218,27942,NoNSenseFX,thresh,48,178,60,37,35,1559910,10000,teemo,60,89,76,63,210.6,66919,title ﬁght,kindred,52,619,11,46,157.4,8318,Wickedmanting,yasuo,51,162,7,86,213.1,16919,młe,caitlyn,48,410,17,59,212.8,771487,llllIIllll,brand,64,64,51,67,45.7,80655,2.7674,0.8740,2.9670,2.2015,3.3921,2.5545,1.6954,1.9679,2.3088,2.5854
loss,hoøk,shaco,48,163,22,55,150.9,223006,ZeroSuitShmamus,shen,47,36,3,0,95.7,30655,SpiicyAsian,yone,39,41,37,41,194.3,530185,Jaecheon,ashe,50,643,330,49,176.6,225416,Syhyzhaesha,kogmaw,30,10,2,50,32.5,731,pajama poot,sion,78,9,3,67,227,2686,luchengyan,kayn,51,137,15,47,185.3,1084246,bezzhalostnyy,renekton,43,63,2,50,146.5,60460,Scibelicious,urgot,49,280,85,46,211,430156,NutHelicopter,soraka,52,177,55,51,9.7,312341,2.1638,2.8857,1.7660,2.1065,2.1050,1.2067,1.9680,0.8235,2.3277,3.4805
win,13120V312,darius,50.72,139.16,0,51.75,0,0,Ja Master Chef,leesin,53,148,15,53,159.4,237723,Mr Happy Days,aurelionsol,54,71,6,83,198.2,12908,Lim1tless,sivir,54,68,4,100,174.3,11691,Infernalite,anivia,55,288,38,76,168.5,246987,aszxbjnu,akshan,50.72,139.16,0,51.75,0,0,ÅngeI,shaco,47,114,59,59,169.7,1219572,Bee Lives Matter,azir,48,386,156,51,186.9,366231,rennat,vayne,60,47,1,100,165,27627,Zeluna,seraphine,44,124,17,47,41,98426,2.64,3.5777,3.3240,5.5033,4.4178,2.64,3.3698,2.2170,2.4060,2.4721
win,H0PKINS,renekton,44,226,34,53,181,83184,LaBonneAffaire,shyvana,46,154,19,47,195.6,19569,Tatterdemalion,heimerdinger,50,6,1,100,214,78590,Roseart,caitlyn,41,106,39,44,169.5,257075,J3rryRall,alistar,50.72,0,3,67,32.3,175804,Cukunu Keserim,yorick,49,245,3,0,202.7,4471,Anne Harmanlayan,khazix,52,132,48,56,155,131524,theblackshadow1,malzahar,55,190,23,61,236,342926,ADC ŚUCK,vayne,67,9,2,50,216.5,28074,kingmew,nautilus,62,100,7,29,35.7,22303,1.6951,2.8554,7.5050,2.4552,2.4733,0.7740,2.22115,3.8232,3.1375,2.2030
loss,1 800 Senpai,volibear,29,7,1,0,77,16110,Bearsfan,kayn,51,314,5,20,148,17238,BALLSSSSS,akali,54,122,91,54,161.9,124117,Bunde,samira,47,265,11,36,163.7,43891,AndyBrinkBrinker,seraphine,51,134,36,61,47.5,24280,Live In Oblivion,fiora,53,249,14,50,172.2,193867,Blind Daddy,khazix,55,128,39,62,176,34058,PoopyBanana,quinn,54,294,169,60,212,1239002,lil husl,caitlyn,53,383,24,46,183,22483,Hm Pues,lux,53,169,5,80,119.2,4625,0.5020,1.6434,2.4277,2.3175,3.7731,1.6573,3.12119,3.33107,1.8138,2.4238
loss,TSwiftFan88,shen,55,101,1,0,115,55884,Doland,udyr,50,179,4,50,158.3,59173,Vestora,galio,53,309,2,50,134,1794,IU Bluemington,varus,50,127,1,0,145,8903,H8L34gu3,brand,73,11,6,67,32,156744,smexy poro,gnar,45,71,33,42,175,268665,Ztar,nocturne,63,41,20,65,170.1,107473,Akcam17,sylas,68,31,14,64,130.6,118791,Malarylah,draven,50,20,10,50,179.4,4989,pandas09,leona,53,259,5,40,34.4,76408,1.0020,2.6778,1.2420,2.4060,2.3932,1.9356,2.9262,3.5056,3.33112,2.0320
loss,HidePhantom,sion,42,66,17,41,227.8,166819,LBflockaJ,nocturne,49,142,40,60,188.1,224701,BigDaddyWilson,vi,47,116,5,60,129.4,33914,ClassyCroc,veigar,33,24,4,50,168.3,110167,Iron Plyr,orianna,46,39,1,0,77,5668,duminho,yone,56,235,4,50,179.8,49065,Eljero Elia,graves,46,39,1,100,195,87180,wqrs,katarina,54,111,27,63,183.8,158917,HughHoney420,velkoz,61,51,31,61,147.5,147378,mmmQuiznos ,xerath,61,46,43,58,40.9,47030,1.3554,3.9088,1.6262,3.11103,2.5050,1.8863,4.20160,3.19149,1.9560,2.1551
win,neckfloof,sett,68,41,1,100,184,134207,Don33Reformed,sejuani,54,266,10,50,159.5,7715,1m a Munch,zed,51,70,1,0,110,160484,bmwgroup,caitlyn,57,70,2,50,188,45443,StrixTheOwlYT,swain,52,111,51,51,34.4,228742,TE3REX,yone,50.72,139.16,0,51.75,0,0,bigdipper2009,briar,50.72,139.16,0,51.75,0,0,infinityblaze514,brand,49,63,32,59,156.6,601390,yoooga,kaisa,47,73,4,50,162.3,157692,SorryMakeryu,nautilus,53,68,1,0,54,382,1.8030,3.7349,1.5060,2.88105,2.9343,2.64,2.64,1.5859,2.0058,2.6320
win,Cronky ,illaoi,44,276,51,53,195.6,64873,kxphyt,vi,53,45,1,100,151,2404,Wathiannus,vladimir,47,186,46,57,181.4,26033,GrandTheif,jhin,54,337,181,56,209.3,242773,Razengor,fiddlesticks,67,6,3,67,34.7,24677,Coco TheWhite,singed,50,180,175,51,168.4,1301679,Barts Simp Son,masteryi,53,59,1,0,178,106474,Gan Jiang,yasuo,47,17,3,33,246,1256,rusto fill,caitlyn,26,19,6,33,211,2520,yuh21,neeko,53,356,331,54,62.7,423641,1.3045,3.0080,2.1868,4.8469,2.4027,1.7752,0.7840,1.9180,1.2352,2.9662
